season,seasontype,week,poll,rank,team,conference,firstplacevotes
2012,regular,11,Coaches Poll,6,Florida State,ACC,0
2012,regular,11,Coaches Poll,7,Florida,SEC,0
2012,regular,11,Coaches Poll,8,Clemson,ACC,0
2012,regular,11,Coaches Poll,9,LSU,SEC,0
2012,regular,11,Coaches Poll,10,Louisville,Big East,0
2012,regular,11,Coaches Poll,11,South Carolina,SEC,0
2012,regular,11,Coaches Poll,12,Oregon State,Pac-12,0
2012,regular,11,Coaches Poll,13,Oklahoma,Big 12,0
2012,regular,11,Coaches Poll,14,Texas A&M,SEC,0
2012,regular,11,Coaches Poll,15,Stanford,Pac-12,0
2012,regular,11,Coaches Poll,16,Nebraska,Big Ten,0
2012,regular,11,Coaches Poll,17,Texas,Big 12,0
2012,regular,11,Coaches Poll,18,Louisiana Tech,Western Athletic,0
2012,regular,11,Coaches Poll,19,UCLA,Pac-12,0
2012,regular,11,Coaches Poll,20,Rutgers,Big East,0
2012,regular,11,Coaches Poll,21,Northwestern,Big Ten,0
2012,regular,11,Coaches Poll,22,USC,Pac-12,0
2012,regular,11,Coaches Poll,23,Mississippi State,SEC,0
2012,regular,11,Coaches Poll,24,Boise State,Mountain West,0
2012,regular,11,Coaches Poll,25,Toledo,Mid-American,0
2012,regular,11,AFCA Division II Coaches Poll,1,CSU Pueblo,,23
2012,regular,11,AFCA Division II Coaches Poll,2,Winston-Salem,CIAA,6
2012,regular,11,AFCA Division II Coaches Poll,3,New Haven,,0
2012,regular,11,AFCA Division II Coaches Poll,4,Northwest Missouri St,,1
2012,regular,11,AFCA Division II Coaches Poll,5,Ashland,,0
2012,regular,11,AFCA Division II Coaches Poll,6,Minnesota State Mankato,,0
2012,regular,11,AFCA Division II Coaches Poll,7,Shippensburg,,0
2012,regular,11,AFCA Division II Coaches Poll,8,Henderson State,,0
2012,regular,11,AFCA Division II Coaches Poll,9,Midwestern State,,0
2012,regular,11,AFCA Division II Coaches Poll,10,Minnesota Duluth,,0
2012,regular,11,AFCA Division II Coaches Poll,11,Missouri Western,,0
2012,regular,11,AFCA Division II Coaches Poll,12,Bloomsburg,,0
2012,regular,11,AFCA Division II Coaches Poll,13,Indiana-Pennsylvania,,0
2012,regular,11,AFCA Division II Coaches Poll,14,Harding University,,0
2012,regular,11,AFCA Division II Coaches Poll,15,Grand Valley State University,,0
2012,regular,11,AFCA Division II Coaches Poll,16,Tuskegee,,0
2012,regular,11,AFCA Division II Coaches Poll,17,West Texas A&M,,0
2012,regular,11,AFCA Division II Coaches Poll,18,Valdosta State,,0
2012,regular,11,AFCA Division II Coaches Poll,19,Indianapolis,,0
2012,regular,11,AFCA Division II Coaches Poll,20,Missouri S&T,,0
2012,regular,11,AFCA Division II Coaches Poll,21,Chadron St,,0
2012,regular,11,AFCA Division II Coaches Poll,22,Sioux Falls,,0
2012,regular,11,AFCA Division II Coaches Poll,23,Miles College,,0
2012,regular,11,AFCA Division II Coaches Poll,24,Carson-Newman College,,0
2012,regular,11,AFCA Division II Coaches Poll,25,Emporia State University,,0
2012,regular,12,BCS Standings,1,Kansas State,Big 12,0
2012,regular,12,BCS Standings,2,Oregon,Pac-12,0
2012,regular,12,BCS Standings,3,Notre Dame,FBS Independents,0
2012,regular,12,BCS Standings,4,Alabama,SEC,0
2012,regular,12,BCS Standings,5,Georgia,SEC,0
2012,regular,12,BCS Standings,6,Florida,SEC,0
2012,regular,12,BCS Standings,7,LSU,SEC,0
2012,regular,12,BCS Standings,8,Texas A&M,SEC,0
2012,regular,12,BCS Standings,9,South Carolina,SEC,0
2012,regular,12,BCS Standings,10,Florida State,ACC,0
2012,regular,12,BCS Standings,11,Clemson,ACC,0
2012,regular,12,BCS Standings,12,Oklahoma,Big 12,0
2012,regular,12,BCS Standings,13,Stanford,Pac-12,0
2012,regular,12,BCS Standings,14,Nebraska,Big Ten,0
2012,regular,12,BCS Standings,15,Texas,Big 12,0
2012,regular,12,BCS Standings,16,Oregon State,Pac-12,0
2012,regular,12,BCS Standings,17,UCLA,Pac-12,0
2012,regular,12,BCS Standings,18,USC,Pac-12,0
2012,regular,12,BCS Standings,19,Louisville,Big East,0
2012,regular,12,BCS Standings,20,Louisiana Tech,Western Athletic,0
2012,regular,12,BCS Standings,21,Michigan,Big Ten,0
2012,regular,12,BCS Standings,22,Rutgers,Big East,0
2012,regular,12,BCS Standings,23,Texas Tech,Big 12,0
2012,regular,12,BCS Standings,24,Oklahoma State,Big 12,0
2012,regular,12,BCS Standings,25,Washington,Pac-12,0
2012,regular,12,AP Top 25,1,Oregon,Pac-12,45
2012,regular,12,AP Top 25,2,Kansas State,Big 12,14
2012,regular,12,AP Top 25,3,Notre Dame,FBS Independents,1
2012,regular,12,AP Top 25,4,Alabama,SEC,0
2012,regular,12,AP Top 25,5,Georgia,SEC,0
2012,regular,12,AP Top 25,6,Ohio State,Big Ten,0
2012,regular,12,AP Top 25,7,Florida,SEC,0
2012,regular,12,AP Top 25,8,LSU,SEC,0
2012,regular,12,AP Top 25,9,Texas A&M,SEC,0
2012,regular,12,AP Top 25,10,Florida State,ACC,0
2012,regular,12,AP Top 25,11,Clemson,ACC,0
2012,regular,12,AP Top 25,12,South Carolina,SEC,0
2012,regular,12,AP Top 25,13,Oklahoma,Big 12,0
2012,regular,12,AP Top 25,14,Stanford,Pac-12,0
2012,regular,12,AP Top 25,15,Oregon State,Pac-12,0
2012,regular,12,AP Top 25,16,Nebraska,Big Ten,0
2012,regular,12,AP Top 25,17,UCLA,Pac-12,0
2012,regular,12,AP Top 25,18,Texas,Big 12,0
2012,regular,12,AP Top 25,19,Louisiana Tech,Western Athletic,0
2012,regular,12,AP Top 25,20,Louisville,Big East,0
2012,regular,12,AP Top 25,21,USC,Pac-12,0
2012,regular,12,AP Top 25,22,Rutgers,Big East,0
2012,regular,12,AP Top 25,23,Michigan,Big Ten,0
2012,regular,12,AP Top 25,23,Texas Tech,Big 12,0
2012,regular,12,AP Top 25,25,Kent State,Mid-American,0
2012,regular,12,Coaches Poll,1,Oregon,Pac-12,44
2012,regular,12,Coaches Poll,2,Kansas State,Big 12,14
2012,regular,12,Coaches Poll,3,Notre Dame,FBS Independents,1
2012,regular,12,Coaches Poll,4,Georgia,SEC,0
2012,regular,12,Coaches Poll,5,Alabama,SEC,0
2012,regular,12,Coaches Poll,6,Florida State,ACC,0
2012,regular,12,Coaches Poll,7,Florida,SEC,0
2012,regular,12,Coaches Poll,8,LSU,SEC,0
2012,regular,12,Coaches Poll,9,Clemson,ACC,0
2012,regular,12,Coaches Poll,10,Texas A&M,SEC,0
2012,regular,12,Coaches Poll,11,South Carolina,SEC,0
2012,regular,12,Coaches Poll,12,Oklahoma,Big 12,0
2012,regular,12,Coaches Poll,13,Stanford,Pac-12,0
2012,regular,12,Coaches Poll,14,Nebraska,Big Ten,0
2012,regular,12,Coaches Poll,15,Texas,Big 12,0
2012,regular,12,Coaches Poll,16,UCLA,Pac-12,0
2012,regular,12,Coaches Poll,17,Oregon State,Pac-12,0
2012,regular,12,Coaches Poll,18,Louisville,Big East,0
2012,regular,12,Coaches Poll,19,Louisiana Tech,Western Athletic,0
2012,regular,12,Coaches Poll,20,Rutgers,Big East,0
2012,regular,12,Coaches Poll,21,USC,Pac-12,0
2012,regular,12,Coaches Poll,22,Boise State,Mountain West,0
2012,regular,12,Coaches Poll,23,Michigan,Big Ten,0
2012,regular,12,Coaches Poll,24,Oklahoma State,Big 12,0
2012,regular,12,Coaches Poll,25,Texas Tech,Big 12,0
2012,regular,12,AFCA Division II Coaches Poll,1,CSU Pueblo,,24
2012,regular,12,AFCA Division II Coaches Poll,2,Winston-Salem,CIAA,6
2012,regular,12,AFCA Division II Coaches Poll,3,New Haven,,0
2012,regular,12,AFCA Division II Coaches Poll,4,Ashland,,0
2012,regular,12,AFCA Division II Coaches Poll,5,Minnesota State Mankato,,0
2012,regular,12,AFCA Division II Coaches Poll,6,Henderson State,,0
2012,regular,12,AFCA Division II Coaches Poll,7,Minnesota Duluth,,0
2012,regular,12,AFCA Division II Coaches Poll,8,Midwestern State,,0
2012,regular,12,AFCA Division II Coaches Poll,9,Missouri Western,,0
2012,regular,12,AFCA Division II Coaches Poll,10,Bloomsburg,,0
2012,regular,12,AFCA Division II Coaches Poll,11,Indiana-Pennsylvania,,0
2012,regular,12,AFCA Division II Coaches Poll,12,Harding University,,0
2012,regular,12,AFCA Division II Coaches Poll,13,Northwest Missouri St,,0
2012,regular,12,AFCA Division II Coaches Poll,14,Tuskegee,,0
2012,regular,12,AFCA Division II Coaches Poll,15,Shippensburg,,0
2012,regular,12,AFCA Division II Coaches Poll,16,West Texas A&M,,0
2012,regular,12,AFCA Division II Coaches Poll,17,Valdosta State,,0
2012,regular,12,AFCA Division II Coaches Poll,18,Indianapolis,,0
2012,regular,12,AFCA Division II Coaches Poll,19,Missouri S&T,,0
2012,regular,12,AFCA Division II Coaches Poll,20,Chadron St,,0
2012,regular,12,AFCA Division II Coaches Poll,21,Sioux Falls,,0
2012,regular,12,AFCA Division II Coaches Poll,22,Carson-Newman College,,0
2012,regular,12,AFCA Division II Coaches Poll,23,Miles College,,0
2012,regular,12,AFCA Division II Coaches Poll,24,Emporia State University,,0
2012,regular,12,AFCA Division II Coaches Poll,25,University Of Charleston (WV),,0
2012,regular,12,AFCA Division II Coaches Poll,25,Shepherd,,0
2012,regular,13,BCS Standings,1,Notre Dame,FBS Independents,0
2012,regular,13,BCS Standings,2,Alabama,SEC,0
2012,regular,13,BCS Standings,3,Georgia,SEC,0
2012,regular,13,BCS Standings,4,Florida,SEC,0
2012,regular,13,BCS Standings,5,Oregon,Pac-12,0
2012,regular,13,BCS Standings,6,Kansas State,Big 12,0
2012,regular,13,BCS Standings,7,LSU,SEC,0
2012,regular,13,BCS Standings,8,Stanford,Pac-12,0
2012,regular,13,BCS Standings,9,Texas A&M,SEC,0
2012,regular,13,BCS Standings,10,Florida State,ACC,0
2012,regular,13,BCS Standings,11,Clemson,ACC,0
2012,regular,13,BCS Standings,12,South Carolina,SEC,0
2012,regular,13,BCS Standings,13,Oklahoma,Big 12,0
2012,regular,13,BCS Standings,14,Nebraska,Big Ten,0
2012,regular,13,BCS Standings,15,Oregon State,Pac-12,0
2012,regular,13,BCS Standings,16,Texas,Big 12,0
2012,regular,13,BCS Standings,17,UCLA,Pac-12,0
2012,regular,13,BCS Standings,18,Rutgers,Big East,0
2012,regular,13,BCS Standings,19,Michigan,Big Ten,0
2012,regular,13,BCS Standings,20,Louisville,Big East,0
2012,regular,13,BCS Standings,21,Oklahoma State,Big 12,0
2012,regular,13,BCS Standings,22,Boise State,Mountain West,0
2012,regular,13,BCS Standings,23,Kent State,Mid-American,0
2012,regular,13,BCS Standings,24,Arizona,Pac-12,0
2012,regular,13,BCS Standings,25,Washington,Pac-12,0
2012,regular,13,AP Top 25,1,Notre Dame,FBS Independents,60
2012,regular,13,AP Top 25,2,Alabama,SEC,0
2012,regular,13,AP Top 25,3,Georgia,SEC,0
2012,regular,13,AP Top 25,4,Ohio State,Big Ten,0
2012,regular,13,AP Top 25,5,Oregon,Pac-12,0
2012,regular,13,AP Top 25,6,Florida,SEC,0
2012,regular,13,AP Top 25,7,Kansas State,Big 12,0
2012,regular,13,AP Top 25,8,LSU,SEC,0
2012,regular,13,AP Top 25,9,Texas A&M,SEC,0
2012,regular,13,AP Top 25,10,Florida State,ACC,0
2012,regular,13,AP Top 25,11,Stanford,Pac-12,0
2012,regular,13,AP Top 25,12,Clemson,ACC,0
2012,regular,13,AP Top 25,13,South Carolina,SEC,0
2012,regular,13,AP Top 25,14,Oklahoma,Big 12,0
2012,regular,13,AP Top 25,15,UCLA,Pac-12,0
2012,regular,13,AP Top 25,16,Oregon State,Pac-12,0
2012,regular,13,AP Top 25,17,Nebraska,Big Ten,0
2012,regular,13,AP Top 25,18,Texas,Big 12,0
2012,regular,13,AP Top 25,19,Louisville,Big East,0
2012,regular,13,AP Top 25,20,Michigan,Big Ten,0
2012,regular,13,AP Top 25,21,Rutgers,Big East,0
2012,regular,13,AP Top 25,22,Oklahoma State,Big 12,0
2012,regular,13,AP Top 25,23,Kent State,Mid-American,0
2012,regular,13,AP Top 25,24,Northern Illinois,Mid-American,0
2012,regular,13,AP Top 25,25,Utah State,Western Athletic,0
2012,regular,13,AP Top 25,25,Mississippi State,SEC,0
2012,regular,13,Coaches Poll,1,Notre Dame,FBS Independents,56
2012,regular,13,Coaches Poll,2,Alabama,SEC,2
2012,regular,13,Coaches Poll,3,Georgia,SEC,1
2012,regular,13,Coaches Poll,4,Oregon,Pac-12,0
2012,regular,13,Coaches Poll,5,Florida State,ACC,0
2012,regular,13,Coaches Poll,6,Florida,SEC,0
2012,regular,13,Coaches Poll,7,LSU,SEC,0
2012,regular,13,Coaches Poll,8,Kansas State,Big 12,0
2012,regular,13,Coaches Poll,9,Clemson,ACC,0
2012,regular,13,Coaches Poll,10,Texas A&M,SEC,0
2012,regular,13,Coaches Poll,11,Stanford,Pac-12,0
2012,regular,13,Coaches Poll,12,South Carolina,SEC,0
2012,regular,13,Coaches Poll,13,Oklahoma,Big 12,0
2012,regular,13,Coaches Poll,14,Nebraska,Big Ten,0
2012,regular,13,Coaches Poll,15,Texas,Big 12,0
2012,regular,13,Coaches Poll,16,UCLA,Pac-12,0
2012,regular,13,Coaches Poll,17,Oregon State,Pac-12,0
2012,regular,13,Coaches Poll,18,Louisville,Big East,0
2012,regular,13,Coaches Poll,19,Rutgers,Big East,0
2012,regular,13,Coaches Poll,20,Michigan,Big Ten,0
2012,regular,13,Coaches Poll,21,Oklahoma State,Big 12,0
2012,regular,13,Coaches Poll,22,Boise State,Mountain West,0
2012,regular,13,Coaches Poll,23,Northern Illinois,Mid-American,0
2012,regular,13,Coaches Poll,24,Mississippi State,SEC,0
2012,regular,13,Coaches Poll,25,Kent State,Mid-American,0
2012,regular,14,BCS Standings,1,Notre Dame,FBS Independents,0
2012,regular,14,BCS Standings,2,Alabama,SEC,0
2012,regular,14,BCS Standings,3,Georgia,SEC,0
2012,regular,14,BCS Standings,4,Florida,SEC,0
2012,regular,14,BCS Standings,5,Oregon,Pac-12,0
2012,regular,14,BCS Standings,6,Kansas State,Big 12,0
2012,regular,14,BCS Standings,7,LSU,SEC,0
2012,regular,14,BCS Standings,8,Stanford,Pac-12,0
2012,regular,14,BCS Standings,9,Texas A&M,SEC,0
2012,regular,14,BCS Standings,10,South Carolina,SEC,0
2012,regular,14,BCS Standings,11,Oklahoma,Big 12,0
2012,regular,14,BCS Standings,12,Nebraska,Big Ten,0
2012,regular,14,BCS Standings,13,Florida State,ACC,0
2012,regular,14,BCS Standings,14,Clemson,ACC,0
2012,regular,14,BCS Standings,15,Oregon State,Pac-12,0
2012,regular,14,BCS Standings,16,UCLA,Pac-12,0
2012,regular,14,BCS Standings,17,Kent State,Mid-American,0
2012,regular,14,BCS Standings,18,Texas,Big 12,0
2012,regular,14,BCS Standings,19,Michigan,Big Ten,0
2012,regular,14,BCS Standings,20,Boise State,Mountain West,0
2012,regular,14,BCS Standings,21,Northern Illinois,Mid-American,0
2012,regular,14,BCS Standings,22,Northwestern,Big Ten,0
2012,regular,14,BCS Standings,23,Oklahoma State,Big 12,0
2012,regular,14,BCS Standings,24,Utah State,Western Athletic,0
2012,regular,14,BCS Standings,25,San José State,Western Athletic,0
2012,regular,14,AP Top 25,1,Notre Dame,FBS Independents,60
2012,regular,14,AP Top 25,2,Alabama,SEC,0
2012,regular,14,AP Top 25,3,Georgia,SEC,0
2012,regular,14,AP Top 25,4,Ohio State,Big Ten,0
2012,regular,14,AP Top 25,5,Florida,SEC,0
2012,regular,14,AP Top 25,6,Oregon,Pac-12,0
2012,regular,14,AP Top 25,7,Kansas State,Big 12,0
2012,regular,14,AP Top 25,8,Stanford,Pac-12,0
2012,regular,14,AP Top 25,9,LSU,SEC,0
2012,regular,14,AP Top 25,10,Texas A&M,SEC,0
2012,regular,14,AP Top 25,11,South Carolina,SEC,0
2012,regular,14,AP Top 25,12,Oklahoma,Big 12,0
2012,regular,14,AP Top 25,13,Florida State,ACC,0
2012,regular,14,AP Top 25,14,Nebraska,Big Ten,0
2012,regular,14,AP Top 25,15,Clemson,ACC,0
2012,regular,14,AP Top 25,16,Oregon State,Pac-12,0
2012,regular,14,AP Top 25,17,UCLA,Pac-12,0
2012,regular,14,AP Top 25,18,Kent State,Mid-American,0
2012,regular,14,AP Top 25,19,Northern Illinois,Mid-American,0
2012,regular,14,AP Top 25,20,Utah State,Western Athletic,0
2012,regular,14,AP Top 25,21,Michigan,Big Ten,0
2012,regular,14,AP Top 25,22,Northwestern,Big Ten,0
2012,regular,14,AP Top 25,23,Texas,Big 12,0
2012,regular,14,AP Top 25,24,Oklahoma State,Big 12,0
2012,regular,14,AP Top 25,25,Boise State,Mountain West,0
2012,regular,14,Coaches Poll,1,Notre Dame,FBS Independents,56
2012,regular,14,Coaches Poll,2,Alabama,SEC,2
2012,regular,14,Coaches Poll,3,Georgia,SEC,1
2012,regular,14,Coaches Poll,4,Oregon,Pac-12,0
2012,regular,14,Coaches Poll,5,Florida,SEC,0
2012,regular,14,Coaches Poll,6,LSU,SEC,0
2012,regular,14,Coaches Poll,7,Kansas State,Big 12,0
2012,regular,14,Coaches Poll,8,Texas A&M,SEC,0
2012,regular,14,Coaches Poll,9,Stanford,Pac-12,0
2012,regular,14,Coaches Poll,10,South Carolina,SEC,0
2012,regular,14,Coaches Poll,11,Oklahoma,Big 12,0
2012,regular,14,Coaches Poll,12,Florida State,ACC,0
2012,regular,14,Coaches Poll,13,Nebraska,Big Ten,0
2012,regular,14,Coaches Poll,14,Clemson,ACC,0
2012,regular,14,Coaches Poll,15,Boise State,Mountain West,0
2012,regular,14,Coaches Poll,16,UCLA,Pac-12,0
2012,regular,14,Coaches Poll,17,Oregon State,Pac-12,0
2012,regular,14,Coaches Poll,18,Northern Illinois,Mid-American,0
2012,regular,14,Coaches Poll,19,Kent State,Mid-American,0
2012,regular,14,Coaches Poll,20,Northwestern,Big Ten,0
2012,regular,14,Coaches Poll,21,Texas,Big 12,0
2012,regular,14,Coaches Poll,22,Utah State,Western Athletic,0
2012,regular,14,Coaches Poll,23,Louisville,Big East,0
2012,regular,14,Coaches Poll,24,Michigan,Big Ten,0
2012,regular,14,Coaches Poll,25,Rutgers,Big East,0
2012,regular,15,BCS Standings,1,Notre Dame,FBS Independents,0
2012,regular,15,BCS Standings,2,Alabama,SEC,0
2012,regular,15,BCS Standings,3,Florida,SEC,0
2012,regular,15,BCS Standings,4,Oregon,Pac-12,0
2012,regular,15,BCS Standings,5,Kansas State,Big 12,0
2012,regular,15,BCS Standings,6,Stanford,Pac-12,0
2012,regular,15,BCS Standings,7,Georgia,SEC,0
2012,regular,15,BCS Standings,8,LSU,SEC,0
2012,regular,15,BCS Standings,9,Texas A&M,SEC,0
2012,regular,15,BCS Standings,10,South Carolina,SEC,0
2012,regular,15,BCS Standings,11,Oklahoma,Big 12,0
2012,regular,15,BCS Standings,12,Florida State,ACC,0
2012,regular,15,BCS Standings,13,Oregon State,Pac-12,0
2012,regular,15,BCS Standings,14,Clemson,ACC,0
2012,regular,15,BCS Standings,15,Northern Illinois,Mid-American,0
2012,regular,15,BCS Standings,16,Nebraska,Big Ten,0
2012,regular,15,BCS Standings,17,UCLA,Pac-12,0
2012,regular,15,BCS Standings,18,Michigan,Big Ten,0
2012,regular,15,BCS Standings,19,Boise State,Mountain West,0
2012,regular,15,BCS Standings,20,Northwestern,Big Ten,0
2012,regular,15,BCS Standings,21,Louisville,Big East,0
2012,regular,15,BCS Standings,22,Utah State,Western Athletic,0
2012,regular,15,BCS Standings,23,Texas,Big 12,0
2012,regular,15,BCS Standings,24,San José State,Western Athletic,0
2012,regular,15,BCS Standings,25,Kent State,Mid-American,0
2012,regular,15,AP Top 25,1,Notre Dame,FBS Independents,60
2012,regular,15,AP Top 25,2,Alabama,SEC,0
2012,regular,15,AP Top 25,3,Ohio State,Big Ten,0
2012,regular,15,AP Top 25,4,Florida,SEC,0
2012,regular,15,AP Top 25,5,Oregon,Pac-12,0
2012,regular,15,AP Top 25,6,Georgia,SEC,0
2012,regular,15,AP Top 25,7,Kansas State,Big 12,0
2012,regular,15,AP Top 25,8,Stanford,Pac-12,0
2012,regular,15,AP Top 25,9,LSU,SEC,0
2012,regular,15,AP Top 25,10,Texas A&M,SEC,0
2012,regular,15,AP Top 25,11,South Carolina,SEC,0
2012,regular,15,AP Top 25,12,Oklahoma,Big 12,0
2012,regular,15,AP Top 25,13,Florida State,ACC,0
2012,regular,15,AP Top 25,14,Clemson,ACC,0
2012,regular,15,AP Top 25,15,Oregon State,Pac-12,0
2012,regular,15,AP Top 25,16,Northern Illinois,Mid-American,0
2012,regular,15,AP Top 25,17,UCLA,Pac-12,0
2012,regular,15,AP Top 25,18,Utah State,Western Athletic,0
2012,regular,15,AP Top 25,19,Michigan,Big Ten,0
2012,regular,15,AP Top 25,20,Boise State,Mountain West,0
2012,regular,15,AP Top 25,21,Northwestern,Big Ten,0
2012,regular,15,AP Top 25,22,Louisville,Big East,0
2012,regular,15,AP Top 25,23,Nebraska,Big Ten,0
2012,regular,15,AP Top 25,24,San José State,Western Athletic,0
2012,regular,15,AP Top 25,25,Kent State,Mid-American,0
2012,regular,15,Coaches Poll,1,Notre Dame,FBS Independents,56
2012,regular,15,Coaches Poll,2,Alabama,SEC,3
2012,regular,15,Coaches Poll,3,Oregon,Pac-12,0
2012,regular,15,Coaches Poll,4,Florida,SEC,0
2012,regular,15,Coaches Poll,5,Georgia,SEC,0
2012,regular,15,Coaches Poll,6,Kansas State,Big 12,0
2012,regular,15,Coaches Poll,7,LSU,SEC,0
2012,regular,15,Coaches Poll,8,Stanford,Pac-12,0
2012,regular,15,Coaches Poll,9,Texas A&M,SEC,0
2012,regular,15,Coaches Poll,10,South Carolina,SEC,0
2012,regular,15,Coaches Poll,11,Oklahoma,Big 12,0
2012,regular,15,Coaches Poll,12,Florida State,ACC,0
2012,regular,15,Coaches Poll,13,Clemson,ACC,0
2012,regular,15,Coaches Poll,14,Oregon State,Pac-12,0
2012,regular,15,Coaches Poll,15,Boise State,Mountain West,0
2012,regular,15,Coaches Poll,16,Northern Illinois,Mid-American,0
2012,regular,15,Coaches Poll,17,Northwestern,Big Ten,0
2012,regular,15,Coaches Poll,18,Louisville,Big East,0
2012,regular,15,Coaches Poll,19,UCLA,Pac-12,0
2012,regular,15,Coaches Poll,20,Utah State,Western Athletic,0
2012,regular,15,Coaches Poll,21,Nebraska,Big Ten,0
2012,regular,15,Coaches Poll,22,Michigan,Big Ten,0
2012,regular,15,Coaches Poll,23,Wisconsin,Big Ten,0
2012,regular,15,Coaches Poll,24,San José State,Western Athletic,0
2012,regular,15,Coaches Poll,25,Texas,Big 12,0
